,number,id,link,title,address,price,company_link,company_name
0,1,210161116,https://www.moyareklama.by/single/ad/210161116,"Дом 50 м² на участке 4,8 сот.","Новобелицкий р-н, ул. Перевалочная",44 200 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
1,2,210235096,https://www.moyareklama.by/single/ad/210235096,"Часть дома 66,4 м² на участке 14,7 сот.","Новобелицкий район, пер. 3-й Ильича (Школа №1)","39 865,65 р.",/single_spec.php?id=200893805,"Агентство ОДО ""Недвижимость Линия Закона"""
2,3,210425725,https://www.moyareklama.by/single/ad/210425725,"Дом 82,7 м² на участке 25 сот.","Буда-Кошелевский р-н, д. Особино, ул. Садовая",,None,"Агентство ЧУП ""Агентство недвижимости ""Новые адреса"""
3,4,210430052,https://www.moyareklama.by/single/ad/210430052,"Дом 155 м² на участке 0,4 сот.","Советский р-н, ул. Московская",101 220 р.,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
4,5,210572425,https://www.moyareklama.by/single/ad/210572425,"Дом 52,1 м² на участке 4,5 сот.","Советский р-н, ул. Пинская",89 394 р.,/single_spec.php?id=210567805,"Агентство ООО ""А21 Недвижимость центр услуг"""
5,6,210471738,https://www.moyareklama.by/single/ad/210471738,"Дом 40,9 м² на участке 25 сот.","Речицкий р-н, д. Чижовка (Борщевский с/с)",44 450 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
6,7,210572343,https://www.moyareklama.by/single/ad/210572343,"Дом 107 м² на участке 6,8 сот.","Железнодорожный р-н, ул. 1-я Гражданская",60 000 р.,/single_spec.php?id=210567805,"Агентство ООО ""А21 Недвижимость центр услуг"""
7,8,210584052,https://www.moyareklama.by/single/ad/210584052,"Дом 74 м² на участке 24,1 сот.","Гомельский р-н, аг. Урицкое, ул. Ленина",,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
8,9,210644366,https://www.moyareklama.by/single/ad/210644366,"Дом 264,4 м² на участке 7,5 сот.","Новобелицкий р-н, пер. Полевой, д. 27Б",124 350 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
9,10,210690039,https://www.moyareklama.by/single/ad/210690039,"Дом 31,1 м² на участке 15 сот.","Гомельский р-н, аг. Ерёмино, ул. Западная (Ерёминский с/с)",31 750 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
10,11,210761169,https://www.moyareklama.by/single/ad/210761169,"Полдома 49,5 м² на участке 4,2 сот.","Железнодорожный р-н, ул. Я.Коласа",,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
11,12,210769582,https://www.moyareklama.by/single/ad/210769582,"Дом 63 м² на участке 7,2 сот.","Советский р-н, ул. Московская",,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
12,13,210696654,https://www.moyareklama.by/single/ad/210696654,"Дача 13,2 м² на участке 5 сот.","Гомельский р-н, пос. Металлург, СНТ ""Металлург-4""",14 700 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
13,14,210744901,https://www.moyareklama.by/single/ad/210744901,"Дом 65,8 м² на участке 5,7 сот.","Железнодорожный р-н, ул. Крупской",,/single_spec.php?id=208314513,"Агентство ""Капитал недвижимости"""
14,15,210770165,https://www.moyareklama.by/single/ad/210770165,"Дом 160,3 м² на участке 11,8 сот.","Гомельский р-н, аг. Бобовичи, ул. Полевая (Бобовичский с/с)",228 950 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
15,16,210783477,https://www.moyareklama.by/single/ad/210783477,"Дом 76 м² на участке 12,3 сот.","Гомельский р-н, пос. Ченки, ул. Мира",145 200 р.,/single_spec.php?id=210652159,"Агентство ООО ""Центр недвижимости ""Пакодан Регион"""
16,17,210791986,https://www.moyareklama.by/single/ad/210791986,"Часть дома 153,4 м² на участке 6,3 сот.","Советский р-н, ул. Леваневского",,/single_spec.php?id=210280869,"Агентство ООО ""Ваше агентство недвижимости"""
17,18,210795545,https://www.moyareklama.by/single/ad/210795545,Дом 600 м² на участке 12 сот.,"Советский р-н, ул. Бочкина (Городская центр. пол-ка №12, СШ №28)",133 380 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
18,19,210811375,https://www.moyareklama.by/single/ad/210811375,"Часть дома 42,5 м² на участке 3,1 сот.","Железнодорожный р-н, ул. Шоссейная, д. 16 (Бассейн ""Гомсельмаш"")",32 000 р.,/single_spec.php?id=200856033,"Агентство ООО ""Лига права недвижимость"""
19,20,210812885,https://www.moyareklama.by/single/ad/210812885,"Часть дома 177,6 м² на участке 8 сот.","Советский р-н, ул. Максима Горького",142 190 р.,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
20,1,210430052,https://www.moyareklama.by/single/ad/210430052,"Дом 155 м² на участке 0,4 сот.","Советский р-н, ул. Московская",101 220 р.,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
21,2,210572425,https://www.moyareklama.by/single/ad/210572425,"Дом 52,1 м² на участке 4,5 сот.","Советский р-н, ул. Пинская",89 394 р.,/single_spec.php?id=210567805,"Агентство ООО ""А21 Недвижимость центр услуг"""
22,3,210471738,https://www.moyareklama.by/single/ad/210471738,"Дом 40,9 м² на участке 25 сот.","Речицкий р-н, д. Чижовка (Борщевский с/с)",44 450 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
23,4,210572343,https://www.moyareklama.by/single/ad/210572343,"Дом 107 м² на участке 6,8 сот.","Железнодорожный р-н, ул. 1-я Гражданская",60 000 р.,/single_spec.php?id=210567805,"Агентство ООО ""А21 Недвижимость центр услуг"""
24,5,210584052,https://www.moyareklama.by/single/ad/210584052,"Дом 74 м² на участке 24,1 сот.","Гомельский р-н, аг. Урицкое, ул. Ленина",,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
25,6,210644366,https://www.moyareklama.by/single/ad/210644366,"Дом 264,4 м² на участке 7,5 сот.","Новобелицкий р-н, пер. Полевой, д. 27Б",124 350 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
26,7,210690039,https://www.moyareklama.by/single/ad/210690039,"Дом 31,1 м² на участке 15 сот.","Гомельский р-н, аг. Ерёмино, ул. Западная (Ерёминский с/с)",31 750 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
27,8,210696654,https://www.moyareklama.by/single/ad/210696654,"Дача 13,2 м² на участке 5 сот.","Гомельский р-н, пос. Металлург, СНТ ""Металлург-4""",14 700 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
28,9,210744901,https://www.moyareklama.by/single/ad/210744901,"Дом 65,8 м² на участке 5,7 сот.","Железнодорожный р-н, ул. Крупской",,/single_spec.php?id=208314513,"Агентство ""Капитал недвижимости"""
29,10,210883543,https://www.moyareklama.by/single/ad/210883543,Коттедж 164 м² на участке 7 сот.,"Новобелицкий р-н, пер. Ольховый",280 000 р.,None,Собственник
30,11,210883518,https://www.moyareklama.by/single/ad/210883518,"Дом 50 м² на участке 6,5 сот.","Новобелицкий р-н, ул. Ченковская",76 243 р.,None,Собственник
31,12,210883513,https://www.moyareklama.by/single/ad/210883513,"Дом 68,5 м² на участке 6 сот.","Новобелицкий р-н, ул. Глинки, д. 16",62 930 р.,None,Собственник
32,13,210764695,https://www.moyareklama.by/single/ad/210764695,Дом 90 м² на участке 11 сот.,"Железнодорожный р-н, ул. 4-я Иногородняя",65 360 р.,None,Собственник
33,14,210442340,https://www.moyareklama.by/single/ad/210442340,Дом 180 м² на участке 15 сот.,"Советский р-н, ул. Васильковая, д. 2",145 224 р.,None,Собственник
34,15,210815880,https://www.moyareklama.by/single/ad/210815880,"Дом 81,7 м² на участке 25 сот.","Гомельский р-н, д. Лопатино, ул. Центральная, д. 33 (Церковь)",57 000 р.,None,Собственник
35,16,210358255,https://www.moyareklama.by/single/ad/210358255,Дом 160 м² на участке 9 сот.,"Советский р-н, ул. 30 лет БССР",181 530 р.,None,Собственник
36,17,210731246,https://www.moyareklama.by/single/ad/210731246,Коттедж 290 м² на участке 15 сот.,"Новобелицкий р-н, пер. 3-й Транзитный, д. 1а",365 000 р.,None,Собственник
37,18,210467763,https://www.moyareklama.by/single/ad/210467763,Дом 100 м² на участке 16 сот.,"Гомельский р-н, пос. Старые Терешковичи",97 000 р.,None,Собственник
38,19,210882809,https://www.moyareklama.by/single/ad/210882809,"Дом 102,3 м² на участке 6,4 сот.","Калинковичский р-н, г. Калинковичи, ул. Сомова, д. 54",162 500 р.,/single_spec.php?id=210567805,"Агентство ООО ""А21 Недвижимость центр услуг"""
39,20,210882393,https://www.moyareklama.by/single/ad/210882393,Дача 48 м² на участке 6 сот.,"Гомельский р-н, д. Грабовка",15 080 р.,None,Собственник
40,1,210882348,https://www.moyareklama.by/single/ad/210882348,"Дом 28,7 м² на участке 9,5 сот.","Речицкий р-н, д. Дворец",9 600 р.,None,Собственник
41,2,210882333,https://www.moyareklama.by/single/ad/210882333,"Дом 89,3 м² на участке 4,3 сот.","Советский р-н, ул. Ф.Энгельса, д. 19",149 800 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
42,3,208384392,https://www.moyareklama.by/single/ad/208384392,"Дом 125,7 м² на участке 2,2 сот.","Новобелицкий р-н, пер. 7-й Ильича, д. 2а",120 000 р.,None,Собственник
43,4,210882084,https://www.moyareklama.by/single/ad/210882084,"Дом 82,5 м² на участке 17,4 сот.","Гомельский р-н, пос. Пролетарий",108 450 р.,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
44,5,210140397,https://www.moyareklama.by/single/ad/210140397,Дом 38 м² на участке 12 сот.,"Гомельский р-н, аг. Широкое, ул. Широковская, д. 11",3 800 р.,None,Собственник
45,6,210386085,https://www.moyareklama.by/single/ad/210386085,Дом 70 м² на участке 12 сот.,"Новобелицкий р-н, пр-д 9 Мая",53 000 р.,None,Собственник
46,7,210881937,https://www.moyareklama.by/single/ad/210881937,Дом 57 м² на участке 15 сот.,"Рогачевский р-н, д. Еленово",700 р.,None,Собственник
47,8,210881936,https://www.moyareklama.by/single/ad/210881936,Дом 52 м² на участке 15 сот.,"Рогачевский р-н, д. Лазаревичи",5 800 р.,None,Собственник
48,9,210881934,https://www.moyareklama.by/single/ad/210881934,"Дом 92,9 м² на участке 10 сот.","г. Лоев, ул. Первомайская, д. 88",4 190 000 р.,None,Собственник
49,10,210881932,https://www.moyareklama.by/single/ad/210881932,Дом 45 м² на участке 25 сот.,"Гомельский р-н, пос. Красный Маяк (Урицкий сельсовет)","20 528,35 р.",None,Собственник
50,11,210742012,https://www.moyareklama.by/single/ad/210742012,Дом 43 м² на участке 15 сот.,"Речицкий р-н, пгт Василевичи, 0 Комсомольская, д. 75",,None,Собственник
51,12,210881893,https://www.moyareklama.by/single/ad/210881893,Дом 105 м² на участке 10 сот.,"Гомельский р-н, г. Добруш, ул. Пролетарская (Фарфоровый завод)",84 701 р.,None,Собственник
52,13,210881838,https://www.moyareklama.by/single/ad/210881838,Дом 79 м² на участке 18 сот.,"Гомельский р-н, д. Березки, ул. Первомайская",,None,Собственник
53,14,210881836,https://www.moyareklama.by/single/ad/210881836,Дом 107 м² на участке 19 сот.,"Гомельский р-н, аг. Ерёмино, ул. Новая, д. 116 (Магазин)",115 000 р.,None,Собственник
54,15,210881677,https://www.moyareklama.by/single/ad/210881677,"Дача 27,6 м² на участке 6 сот.","Гомельский р-н, г. Добруш, СТ ""Строитель""",14 500 р.,/single_spec.php?id=208314513,"Агентство ООО ""Капитал недвижимости"""
55,16,209588213,https://www.moyareklama.by/single/ad/209588213,Дом 50 м² на участке 16 сот.,"Буда-Кошелевский р-н, гп Уваровичи, ул. Ленина",9 900 р.,None,Собственник
56,17,209397661,https://www.moyareklama.by/single/ad/209397661,Дом 89 м² на участке 25 сот.,"Речицкий р-н, д. Сведское, ул. Советская, д. 24",8 000 р.,None,Собственник
57,18,210880948,https://www.moyareklama.by/single/ad/210880948,Дача 60 м² на участке 10 сот.,"Речицкий р-н, д. Милоград, СТ ""Доброволец-Лесное""",10 900 р.,None,Собственник
58,19,210880827,https://www.moyareklama.by/single/ad/210880827,Дом 80 м² на участке 5 сот.,"Советский р-н, ул. Б.Хмельницкого (Ярославская)",85 000 р.,None,Собственник
59,20,210880589,https://www.moyareklama.by/single/ad/210880589,Дом 50 м² на участке 40 сот.,"Буда-Кошелевский р-н, д. Брилев, д. 54",6 000 р.,None,Собственник
60,1,210743997,https://www.moyareklama.by/single/ad/210743997,Дом 140 м² на участке 8 сот.,"Гомельский р-н, пос. Романовичи, ул. Розовая, д. 76 (Калача)",137 941 р.,None,Собственник
61,2,202266060,https://www.moyareklama.by/single/ad/202266060,Коттедж 235 м² на участке 6 сот.,"Советский р-н, ул. Циолковского, д. 34",300 000 р.,None,Собственник
62,3,210859360,https://www.moyareklama.by/single/ad/210859360,Коттедж 175 м² на участке 12 сот.,"Гомельский р-н, пос. Поляна, ул. 3-я Набережная",,None,"Агентство ЧУП ""Агентство недвижимости ""Новые адреса"""
63,4,210880064,https://www.moyareklama.by/single/ad/210880064,Дом 64 м² на участке 40 сот.,"Ветковский р-н, д. Хальч, ул. Набережная, д. 60",92 500 р.,None,Собственник
64,5,210027532,https://www.moyareklama.by/single/ad/210027532,"Дом 63,4 м² на участке 12 сот.","пгт Лоев, ул. Гагарина",50 820 р.,None,Собственник
65,6,210266836,https://www.moyareklama.by/single/ad/210266836,Доля 16 м² на участке 2 сот.,"Новобелицкий р-н, ул. Декабристов, д. 8 (ост. ""Международная"")",13 000 р.,None,Собственник
66,7,210879923,https://www.moyareklama.by/single/ad/210879923,"Дом 104,4 м² на участке 19 сот.","Гомельский р-н, гп Тереховка, ул. Набережная",26 664 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
67,8,210879937,https://www.moyareklama.by/single/ad/210879937,Дача 8 м² на участке 10 сот.,"Гомельский р-н, д. Носовичи",3 600 р.,None,Собственник
68,9,209966693,https://www.moyareklama.by/single/ad/209966693,Дом 95 м² на участке 5 сот.,"Могилевская обл., г. Кричев, пер. Красный, д. 1",75 000 р.,None,Собственник
69,10,210370218,https://www.moyareklama.by/single/ad/210370218,"Дом 54,1 м² на участке 22 сот.","Добрушский р-н, д. Васильевка, ул. Октябрьская, д. 100",17 000 р.,None,Собственник
70,11,210799749,https://www.moyareklama.by/single/ad/210799749,"Дом 51,5 м² на участке 5,3 сот.","Новобелицкий р-н, ул. Пугачева (ост. ""Луначарского"")",,/single_spec.php?id=210280869,"Агентство ООО ""Ваше агентство недвижимости"""
71,12,210879745,https://www.moyareklama.by/single/ad/210879745,Дом 87 м² на участке 25 сот.,"Лоевский р-н, д. Казимировка, ул. Центральная",40 000 р.,None,Собственник
72,13,210879739,https://www.moyareklama.by/single/ad/210879739,"Дом 284,1 м² на участке 11,8 сот.","Мозырский р-н, г. Мозырь, ул. Промышленная",359 090 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
73,14,209740741,https://www.moyareklama.by/single/ad/209740741,"Дача 33,5 м² на участке 9 сот.","Гомельский р-н, пос. Кленки, СТ ""Ипуть-Клёнки"" (возле Красного Маяка)",24 300 р.,None,Собственник
74,15,210842912,https://www.moyareklama.by/single/ad/210842912,Дача 30 м² на участке 6 сот.,"Речицкий р-н, ст. Речица Деражня, СТ ""Связист""",21 500 р.,None,Собственник
75,16,210722189,https://www.moyareklama.by/single/ad/210722189,Дом 82 м² на участке 25 сот.,"Речицкий р-н, аг. Бабичи",25 000 р.,None,Собственник
76,17,210849921,https://www.moyareklama.by/single/ad/210849921,"Дача 19 м² на участке 7,8 сот.","Гомельский р-н, пос. Ильич",13 000 р.,None,Собственник
77,18,210847303,https://www.moyareklama.by/single/ad/210847303,"Дом 48 м² на участке 0,1 га","Железнодорожный р-н, ул. Пивоварова, д. 35",60 000 р.,None,Собственник
78,19,210691979,https://www.moyareklama.by/single/ad/210691979,Дом 90 м² на участке 20 сот.,"Гомельский р-н, д. Каролин, СО ""Радуга""",63 000 р.,None,Собственник
79,20,210852978,https://www.moyareklama.by/single/ad/210852978,Дом 30 м² на участке 8 сот.,"Гомельский р-н, пос. Победа, ул. Зеленая, д. 5 (Добрушская)",75 000 р.,None,Собственник
80,1,210500524,https://www.moyareklama.by/single/ad/210500524,Дача 5 м² на участке 10 сот.,"Буда-Кошелевский р-н, д. Особино",7 500 р.,None,Собственник
81,2,210680878,https://www.moyareklama.by/single/ad/210680878,"Дом 395,4 м² на участке 15 сот.","Железнодорожный р-н, пер. Оранжерейный, д. 13",500 000 р.,None,Собственник
82,3,210536352,https://www.moyareklama.by/single/ad/210536352,"Полдома 28 м² на участке 5,6 сот.","Новобелицкий р-н, ул. Ильича (""Кристалл"")",20 000 р.,None,Собственник
83,4,210835396,https://www.moyareklama.by/single/ad/210835396,"Дом 78 м² на участке 8,9 сот.","Железнодорожный р-н, ул. Мичурина, д. 21 (Прудок)",98 000 р.,None,Собственник
84,5,210811653,https://www.moyareklama.by/single/ad/210811653,Дом 78 м² на участке 15 сот.,"Гомельский р-н, д. Новая Буда, ул. Победы, д. 2 г (конечная 303 автобуса)",,None,Собственник
85,6,210833586,https://www.moyareklama.by/single/ad/210833586,Дом 110 м² на участке 10 сот.,"Гомельский р-н, аг. Красное, ул. Некрасова, д. 16а",200 000 р.,None,Собственник
86,7,210878064,https://www.moyareklama.by/single/ad/210878064,Дом 110 м² на участке 10 сот.,"Гомельский р-н, д. Головинцы, ул. Садовая, д. 2а (Конечная остановка городского автобуса 4, 4а и 31)",130 000 р.,None,Собственник
87,8,210878029,https://www.moyareklama.by/single/ad/210878029,Дом 60 м² на участке 6 сот.,"Речицкий р-н, пос. Остров",5 200 р.,None,Собственник
88,9,210877992,https://www.moyareklama.by/single/ad/210877992,"Дом 65,7 м² на участке 17,5 сот.","Гомельский р-н, аг. Прибытки, ул. Ленина",10 921 р.,/single_spec.php?id=209876601,Агентство 10921
89,10,210877954,https://www.moyareklama.by/single/ad/210877954,Дом 168 м² на участке 15 сот.,"Гомельский р-н, д. Уза",250 000 р.,None,Собственник
90,11,210459663,https://www.moyareklama.by/single/ad/210459663,Дом 180 м² на участке 35 сот.,"Гомельский р-н, аг. Бобовичи, ул. Пролетарская, д. 208 (река Сож)",160 000 р.,None,Собственник
91,12,210369996,https://www.moyareklama.by/single/ad/210369996,"Часть дома 123 м² на участке 1,8 сот.","Железнодорожный р-н, ул. Мичурина, д. 23 (универсам ""Брянский"")",110 000 р.,None,Собственник
92,13,210877298,https://www.moyareklama.by/single/ad/210877298,Дом 160 м² на участке 25 сот.,"Гомельский р-н, аг. Красное, ул. Линейная, д. 2",234 000 р.,None,Собственник
93,14,210876938,https://www.moyareklama.by/single/ad/210876938,"Дом 270 м² на участке 17,7 сот.","Гомельский р-н, пос. Цагельня, ул. Вишневая",156 389 р.,None,Собственник
94,15,210790563,https://www.moyareklama.by/single/ad/210790563,"Дача 67 м² на участке 5,3 сот.","Гомельский р-н, ст. Скиток",62 800 р.,None,Собственник
95,16,210876028,https://www.moyareklama.by/single/ad/210876028,Дом 198 м² на участке 25 сот.,"Гомельский р-н, д. Телеши, ул. Ленина, д. 7А",130 000 р.,None,Собственник
96,17,210806274,https://www.moyareklama.by/single/ad/210806274,"Дом 68,7 м² на участке 19 сот.","Добрушский р-н, аг. Васильевка, ул. Октябрьская, д. 86",17 000 р.,None,Собственник
97,18,210603763,https://www.moyareklama.by/single/ad/210603763,Коттедж 121 м² на участке 8 сот.,"Новобелицкий р-н, ул. Калача, д. 24",120 000 р.,None,Собственник
98,19,210876947,https://www.moyareklama.by/single/ad/210876947,Дом 49 м² на участке 25 сот.,"Гомельский р-н, пос. Медвежий лог, ул. Лесная (Ларищево, Медвежий лог)",34 000 р.,None,Собственник
99,20,209881883,https://www.moyareklama.by/single/ad/209881883,"Коттедж 144,2 м² на участке 9,5 сот.","Железнодорожный р-н, пер. 1-й Крупской, д. 12 (Крупской)",175 000 р.,None,Собственник
100,1,210876718,https://www.moyareklama.by/single/ad/210876718,"Дом 46,6 м² на участке 25 сот.","Гомельский р-н, д. Грабовка, ул. 8 Марта",77 440 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
101,2,210876641,https://www.moyareklama.by/single/ad/210876641,"Дом 134,4 м² на участке 8,5 сот.","Гомельский р-н, пос. Борец",181 100 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
102,3,210876522,https://www.moyareklama.by/single/ad/210876522,"Дом 150 м² на участке 12,9 сот.","Гомельский р-н, д. Прибытки, ул. Ленина",50 000 р.,None,Собственник
103,4,210876424,https://www.moyareklama.by/single/ad/210876424,"Дом 128,1 м² на участке 7 сот.","Речицкий р-н, д. Речица, пер. Вокзальная",108 900 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
104,5,210876374,https://www.moyareklama.by/single/ad/210876374,Полдома 80 м² на участке 10 сот.,"Ветковский р-н, аг. Малые Немки, ул. Молодежная, д. 8",16 000 р.,None,Собственник
105,6,210450880,https://www.moyareklama.by/single/ad/210450880,Часть дома 50 м² на участке 6 сот.,"Советский р-н, ул. Леваневского, д. 43",72 300 р.,None,Собственник
106,7,210876007,https://www.moyareklama.by/single/ad/210876007,"Дом 81,6 м² на участке 20 сот.","Центральный р-н, аг. Мичуринская, ул. Садовая, д. 32",87 500 р.,None,Собственник
107,8,210875967,https://www.moyareklama.by/single/ad/210875967,Дом 60 м² на участке 10 сот.,"Гомельский р-н, д. Маковье",3 625 р.,None,Собственник
108,9,210875964,https://www.moyareklama.by/single/ad/210875964,Дом 44 м² на участке 6 сот.,"Советский р-н, ул. Ярославская, д. 37",50 750 р.,None,Собственник
109,10,210875963,https://www.moyareklama.by/single/ad/210875963,Дом 230 м² на участке 5 сот.,"Советский р-н, ул. 4-я Поперечная (микрорайон Монастырек)",567 900 р.,None,Собственник
110,11,210875961,https://www.moyareklama.by/single/ad/210875961,Дом 60 м² на участке 12 сот.,"Железнодорожный р-н, ул. Дружбы, д. 142 (район Новая Мильча)",50 750 р.,None,Собственник
111,12,210875959,https://www.moyareklama.by/single/ad/210875959,Дом 93 м² на участке 6 сот.,"г. Буда-Кошелево, ул. Молодежная",50 750 р.,None,Собственник
112,13,210875956,https://www.moyareklama.by/single/ad/210875956,Дом 80 м² на участке 25 сот.,"Буда-Кошелевский р-н, д. Великий Мох",12 180 р.,None,Собственник
113,14,210875955,https://www.moyareklama.by/single/ad/210875955,Дом 61 м² на участке 10 сот.,"г. Буда-Кошелево, ул. Базовая",20 540 р.,None,Собственник
114,15,210875957,https://www.moyareklama.by/single/ad/210875957,Дом 80 м² на участке 5 сот.,"г. Буда-Кошелево, ул. Кирова, д. 36А",55 580 р.,None,Собственник
115,16,210875950,https://www.moyareklama.by/single/ad/210875950,Дом 76 м² на участке 15 сот.,"г. Ветка, ул. Луговая, д. 11",50 000 р.,None,Собственник
116,17,210875954,https://www.moyareklama.by/single/ad/210875954,"Дом 91,8 м² на участке 11 сот.","г. Ветка, пер. Первомайский, д. 23",60 000 р.,None,Собственник
117,18,210875948,https://www.moyareklama.by/single/ad/210875948,Дом 160 м² на участке 3 сот.,"Добрушский р-н, г. Добруш, ул. Мира, д. 69",62 830 р.,None,Собственник
118,19,210875949,https://www.moyareklama.by/single/ad/210875949,"Дача 17,5 м² на участке 10 сот.","Добрушский р-н, д. Дударево",,None,Собственник
119,20,210875946,https://www.moyareklama.by/single/ad/210875946,Дом 74 м² на участке 12 сот.,"г. Добруш, ул. Володарского",33 830 р.,None,Собственник
120,1,210875944,https://www.moyareklama.by/single/ad/210875944,Дом 80 м² на участке 10 сот.,"г. Добруш, ул. Ленина, д. 36",84 580 р.,None,Собственник
121,2,210771050,https://www.moyareklama.by/single/ad/210771050,Дом 70 м² на участке 15 сот.,"г. Ветка, ул. Юбилейная",55 800 р.,None,Собственник
122,3,210738771,https://www.moyareklama.by/single/ad/210738771,"Дача 56 м² на участке 5,2 сот.","Гомельский р-н, ст. Кравцовка",9 000 р.,None,Собственник
123,4,210151702,https://www.moyareklama.by/single/ad/210151702,Дом 120 м² на участке 8 сот.,"Новобелицкий р-н, пос. Победа, ул. Зелёная, д. 32 (Добрушская)",141 000 р.,None,Собственник
124,5,210794039,https://www.moyareklama.by/single/ad/210794039,Дом 30 м² на участке 20 сот.,"Гомельский р-н, д. Рубеж, ул. Садовая, д. 5",2 000 р.,None,Собственник
125,6,210875155,https://www.moyareklama.by/single/ad/210875155,Дача 20 м² на участке 10 сот.,"Добрушский р-н, д. Высокий хутор (станция Прудовка)",,None,Собственник
126,7,210875099,https://www.moyareklama.by/single/ad/210875099,"Дом 57,6 м² на участке 18 сот.","Гомельский р-н, д. Красный Богатырь",,None,Собственник
127,8,210875075,https://www.moyareklama.by/single/ad/210875075,"Дом 134,1 м² на участке 15 сот.","Гомельский р-н, д. Старая Белица, ул. 1-я Мирная",24 000 р.,/single_spec.php?id=210652159,"Агентство ООО ""Центр недвижимости ""Пакодан Регион"""
128,9,210874970,https://www.moyareklama.by/single/ad/210874970,"Полдома 30,4 м² на участке 2,8 сот.","Центральный р-н, ул. Госпитальная, д. 20",20 000 р.,/single_spec.php?id=210567805,"Агентство ООО ""А21 Недвижимость центр услуг"""
129,10,210874487,https://www.moyareklama.by/single/ad/210874487,"Дача 47,3 м² на участке 5 сот.","Гомельский р-н, ст. СТ ""Центральный-1"" (Урочище ""Поплов"")",20 000 р.,None,Собственник
130,11,210874484,https://www.moyareklama.by/single/ad/210874484,"Коттедж 141,2 м² на участке 22,1 сот.","Гомельский р-н, пос. Цагельня, ул. Садовая, д. 9 (Столовая, ФАП, церковь)",180 000 р.,None,Собственник
131,12,210874474,https://www.moyareklama.by/single/ad/210874474,Дом 50 м² на участке 18 сот.,"Гомельский р-н, д. Новые Терешковичи",,None,Собственник
132,13,210750715,https://www.moyareklama.by/single/ad/210750715,Дача 52 м² на участке 7 сот.,"Гомельский р-н, д. Чкалово, ул. Садовая, д. 14 (Чкалово-1)",29 000 р.,None,Собственник
133,14,210874374,https://www.moyareklama.by/single/ad/210874374,"Часть дома 39,3 м² на участке 6,5 сот.","Речицкий р-н, г. Речица, ул. Советская",24 300 р.,/single_spec.php?id=209978187,"Агентство ООО ""Твой риэлтер"""
134,15,210874206,https://www.moyareklama.by/single/ad/210874206,"Дом 64,8 м² на участке 17 сот.","Гомельский р-н, д. Скиток, ул. Центральная, д. 31а",92 492 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
135,16,210874075,https://www.moyareklama.by/single/ad/210874075,"Дача 10 м² на участке 9,3 сот.","Гомельский р-н, пос. Кленки, СТ ""Поплав"", д. 42",18 500 р.,None,Собственник
136,17,210874016,https://www.moyareklama.by/single/ad/210874016,Часть дома 49 м² на участке 13 сот.,"Речицкий район, д. Жмуровка, ул. Мая 9-го",24 161 р.,/single_spec.php?id=200893805,Агентство ОДО Недвижимость Линия Закона
137,18,210874017,https://www.moyareklama.by/single/ad/210874017,Дом 74 м² на участке 13 сот.,"Железнодорожный район, ул. Машиностроительная","28 993,20 р.",/single_spec.php?id=200893805,"Агентство Одо ""Недвижимость Линия Закона"""
138,19,210874067,https://www.moyareklama.by/single/ad/210874067,"Дом 70,3 м² на участке 21 сот.","Гомельский р-н, д. Уза, ул. Комсомольская, д. 71а",75 454 р.,/single_spec.php?id=209876601,"Агентство ОДО ""Юриэлт"""
139,20,210573853,https://www.moyareklama.by/single/ad/210573853,Коттедж 367 м² на участке 15 сот.,"Гомельский р-н, пос. Ченки, ул. Солнечная, д. 14",182 700 р.,None,Собственник
